"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"2924598";"2011";"MS";"Mississippi";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.7";"";"";"17.5";"19.9";"1755";"Overall";"Overall";"ADDEPEV2";"27";"27";"";"";"";"";"";""
"2924777";"2011";"MO";"Missouri";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.2";"";"";"18.7";"21.7";"1289";"Overall";"Overall";"ADDEPEV2";"28";"28";"";"";"";"";"";""
"2924860";"2011";"MT";"Montana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.4";"";"";"19.1";"21.7";"2125";"Overall";"Overall";"ADDEPEV2";"29";"29";"";"";"";"";"";""
"2924240";"2011";"NE";"Nebraska";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.7";"";"";"16.0";"17.4";"4327";"Overall";"Overall";"ADDEPEV2";"30";"30";"";"";"";"";"";""
"2924729";"2011";"NV";"Nevada";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.5";"";"";"14.0";"17.1";"999";"Overall";"Overall";"ADDEPEV2";"31";"31";"";"";"";"";"";""
"2924913";"2011";"NH";"New Hampshire";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"22.4";"";"";"20.7";"24.0";"1381";"Overall";"Overall";"ADDEPEV2";"32";"32";"";"";"";"";"";""
"2924295";"2011";"NJ";"New Jersey";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"10.9";"";"";"10.1";"11.7";"1889";"Overall";"Overall";"ADDEPEV2";"33";"33";"";"";"";"";"";""
"2924983";"2011";"NM";"New Mexico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.3";"";"";"19.1";"21.4";"2006";"Overall";"Overall";"ADDEPEV2";"34";"34";"";"";"";"";"";""
"2925066";"2011";"NY";"New York";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.8";"";"";"14.6";"16.9";"1285";"Overall";"Overall";"ADDEPEV2";"35";"35";"";"";"";"";"";""
"2924444";"2011";"NC";"North Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.2";"";"";"16.1";"18.3";"2151";"Overall";"Overall";"ADDEPEV2";"36";"36";"";"";"";"";"";""
"2925132";"2011";"ND";"North Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.5";"";"";"16.1";"19.0";"864";"Overall";"Overall";"ADDEPEV2";"37";"37";"";"";"";"";"";""
"2924511";"2011";"OH";"Ohio";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.6";"";"";"16.5";"18.8";"1768";"Overall";"Overall";"ADDEPEV2";"38";"38";"";"";"";"";"";""
"2925680";"2011";"OK";"Oklahoma";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.7";"";"";"20.4";"22.9";"2052";"Overall";"Overall";"ADDEPEV2";"39";"39";"";"";"";"";"";""
"2925763";"2011";"OR";"Oregon";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.6";"";"";"22.1";"25.0";"1546";"Overall";"Overall";"ADDEPEV2";"40";"40";"";"";"";"";"";""
"2925846";"2011";"PA";"Pennsylvania";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.4";"";"";"18.3";"20.5";"2239";"Overall";"Overall";"ADDEPEV2";"41";"41";"";"";"";"";"";""
"2925234";"2011";"RI";"Rhode Island";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"22.0";"";"";"20.5";"23.5";"1438";"Overall";"Overall";"ADDEPEV2";"42";"42";"";"";"";"";"";""
"2926009";"2011";"SC";"South Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.1";"";"";"14.1";"16.1";"2004";"Overall";"Overall";"ADDEPEV2";"43";"43";"";"";"";"";"";""
"2925900";"2011";"SD";"South Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.4";"";"";"14.8";"18.1";"1320";"Overall";"Overall";"ADDEPEV2";"44";"44";"";"";"";"";"";""
"2925291";"2011";"TN";"Tennessee";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.9";"";"";"16.6";"21.2";"1130";"Overall";"Overall";"ADDEPEV2";"45";"45";"";"";"";"";"";""
"2925374";"2011";"TX";"Texas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.4";"";"";"15.4";"17.5";"2712";"Overall";"Overall";"ADDEPEV2";"46";"46";"";"";"";"";"";""
"2925457";"2011";"UT";"Utah";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.9";"";"";"20.9";"22.8";"2781";"Overall";"Overall";"ADDEPEV2";"47";"47";"";"";"";"";"";""
"2925540";"2011";"VT";"Vermont";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.0";"";"";"21.5";"24.5";"1606";"Overall";"Overall";"ADDEPEV2";"48";"48";"";"";"";"";"";""
"2925623";"2011";"VA";"Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"13.9";"";"";"12.7";"15.1";"976";"Overall";"Overall";"ADDEPEV2";"49";"49";"";"";"";"";"";""
"2926099";"2011";"WA";"Washington";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.5";"";"";"18.4";"20.6";"2900";"Overall";"Overall";"ADDEPEV2";"50";"50";"";"";"";"";"";""
"2926388";"2011";"WV";"West Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.1";"";"";"18.7";"21.6";"1084";"Overall";"Overall";"ADDEPEV2";"51";"51";"";"";"";"";"";""
"2926471";"2011";"WI";"Wisconsin";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"14.6";"";"";"13.1";"16.2";"817";"Overall";"Overall";"ADDEPEV2";"52";"52";"";"";"";"";"";""
"2926248";"2011";"WY";"Wyoming";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.9";"";"";"17.5";"20.3";"1306";"Overall";"Overall";"ADDEPEV2";"53";"53";"";"";"";"";"";""
"2926735";"2011";"GU";"Guam";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"7.6";"";"";"6.2";"9.1";"174";"Overall";"Overall";"ADDEPEV2";"56";"56";"";"";"";"";"";""
"2926518";"2011";"PR";"Puerto Rico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.7";"";"";"15.6";"17.8";"1138";"Overall";"Overall";"ADDEPEV2";"60";"60";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Datasource";"";"Behavioral Risk Factor Surveillance System";"http://www.cdc.gov/brfss";"BRFSS";"CDC"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"%";"Percent";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"CI";"95% Confidence Interval";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"n";"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"N/A";"Translates to no data available for a record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"No Data";"Translates to no data available for record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SuggestedCitation";"";"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.";"https://www.cdc.gov/brfss/brfssprevalence/";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Prevalence Data and Data Analysis Tools";"/brfss/data_tools.htm";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Behavioral Risk Factor Surveillance System (BRFSS)";"/brfss/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Division of Population Health";"/nccdphp/dph/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Survey Data & Documentation";"/brfss/data_documentation/index.htm";"";""
