"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"2933614";"2013";"MD";"Maryland";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.8";"";"";"14.8";"16.8";"2237";"Overall";"Overall";"ADDEPEV2";"23";"23";"";"";"";"";"";""
"2933741";"2013";"MA";"Massachusetts";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.7";"";"";"18.6";"20.8";"3313";"Overall";"Overall";"ADDEPEV2";"24";"24";"";"";"";"";"";""
"2934090";"2013";"MI";"Michigan";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.2";"";"";"20.1";"22.2";"2741";"Overall";"Overall";"ADDEPEV2";"25";"25";"";"";"";"";"";""
"2934488";"2013";"MN";"Minnesota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.4";"";"";"17.3";"19.6";"2801";"Overall";"Overall";"ADDEPEV2";"26";"26";"";"";"";"";"";""
"2934928";"2013";"MS";"Mississippi";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.1";"";"";"17.7";"20.4";"1447";"Overall";"Overall";"ADDEPEV2";"27";"27";"";"";"";"";"";""
"2934251";"2013";"MO";"Missouri";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.3";"";"";"19.8";"22.7";"1589";"Overall";"Overall";"ADDEPEV2";"28";"28";"";"";"";"";"";""
"2934991";"2013";"MT";"Montana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.1";"";"";"19.9";"22.4";"1996";"Overall";"Overall";"ADDEPEV2";"29";"29";"";"";"";"";"";""
"2934312";"2013";"NE";"Nebraska";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.3";"";"";"17.3";"19.4";"3034";"Overall";"Overall";"ADDEPEV2";"30";"30";"";"";"";"";"";""
"2935147";"2013";"NV";"Nevada";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.6";"";"";"15.6";"19.5";"947";"Overall";"Overall";"ADDEPEV2";"31";"31";"";"";"";"";"";""
"2934377";"2013";"NH";"New Hampshire";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"22.4";"";"";"20.9";"24.0";"1416";"Overall";"Overall";"ADDEPEV2";"32";"32";"";"";"";"";"";""
"2934789";"2013";"NJ";"New Jersey";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"13.7";"";"";"12.8";"14.6";"2084";"Overall";"Overall";"ADDEPEV2";"33";"33";"";"";"";"";"";""
"2935598";"2013";"NM";"New Mexico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.4";"";"";"18.1";"20.6";"1923";"Overall";"Overall";"ADDEPEV2";"34";"34";"";"";"";"";"";""
"2935238";"2013";"NY";"New York";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.0";"";"";"14.9";"17.1";"1498";"Overall";"Overall";"ADDEPEV2";"35";"35";"";"";"";"";"";""
"2935663";"2013";"NC";"North Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.5";"";"";"17.4";"19.6";"1765";"Overall";"Overall";"ADDEPEV2";"36";"36";"";"";"";"";"";""
"2935302";"2013";"ND";"North Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.9";"";"";"15.6";"18.2";"1243";"Overall";"Overall";"ADDEPEV2";"37";"37";"";"";"";"";"";""
"2936008";"2013";"OH";"Ohio";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.3";"";"";"19.2";"21.5";"2591";"Overall";"Overall";"ADDEPEV2";"38";"38";"";"";"";"";"";""
"2935460";"2013";"OK";"Oklahoma";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.3";"";"";"22.1";"24.6";"1917";"Overall";"Overall";"ADDEPEV2";"39";"39";"";"";"";"";"";""
"2935783";"2013";"OR";"Oregon";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"26.8";"";"";"25.1";"28.4";"1561";"Overall";"Overall";"ADDEPEV2";"40";"40";"";"";"";"";"";""
"2936097";"2013";"PA";"Pennsylvania";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.2";"";"";"17.2";"19.2";"2146";"Overall";"Overall";"ADDEPEV2";"41";"41";"";"";"";"";"";""
"2936416";"2013";"RI";"Rhode Island";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"22.3";"";"";"20.8";"23.8";"1499";"Overall";"Overall";"ADDEPEV2";"42";"42";"";"";"";"";"";""
"2936836";"2013";"SC";"South Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.4";"";"";"18.3";"20.6";"2038";"Overall";"Overall";"ADDEPEV2";"43";"43";"";"";"";"";"";""
"2936480";"2013";"SD";"South Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"14.6";"";"";"13.2";"16.0";"1030";"Overall";"Overall";"ADDEPEV2";"44";"44";"";"";"";"";"";""
"2936895";"2013";"TN";"Tennessee";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.0";"";"";"17.5";"20.5";"1233";"Overall";"Overall";"ADDEPEV2";"45";"45";"";"";"";"";"";""
"2936349";"2013";"TX";"Texas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.9";"";"";"14.8";"16.9";"1934";"Overall";"Overall";"ADDEPEV2";"46";"46";"";"";"";"";"";""
"2936957";"2013";"UT";"Utah";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.8";"";"";"20.9";"22.7";"2810";"Overall";"Overall";"ADDEPEV2";"47";"47";"";"";"";"";"";""
"2936698";"2013";"VT";"Vermont";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.1";"";"";"21.6";"24.7";"1457";"Overall";"Overall";"ADDEPEV2";"48";"48";"";"";"";"";"";""
"2937113";"2013";"VA";"Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.3";"";"";"15.2";"17.3";"1540";"Overall";"Overall";"ADDEPEV2";"49";"49";"";"";"";"";"";""
"2937752";"2013";"WA";"Washington";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.4";"";"";"22.2";"24.5";"2610";"Overall";"Overall";"ADDEPEV2";"50";"50";"";"";"";"";"";""
"2937886";"2013";"WV";"West Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"22.0";"";"";"20.7";"23.3";"1384";"Overall";"Overall";"ADDEPEV2";"51";"51";"";"";"";"";"";""
"2938110";"2013";"WI";"Wisconsin";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.1";"";"";"16.5";"19.7";"1106";"Overall";"Overall";"ADDEPEV2";"52";"52";"";"";"";"";"";""
"2937846";"2013";"WY";"Wyoming";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.7";"";"";"17.2";"20.1";"1180";"Overall";"Overall";"ADDEPEV2";"53";"53";"";"";"";"";"";""
"2937357";"2013";"GU";"Guam";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"8.6";"";"";"7.0";"10.2";"172";"Overall";"Overall";"ADDEPEV2";"56";"56";"";"";"";"";"";""
"2937484";"2013";"PR";"Puerto Rico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.3";"";"";"17.0";"19.5";"1177";"Overall";"Overall";"ADDEPEV2";"60";"60";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Datasource";"";"Behavioral Risk Factor Surveillance System";"http://www.cdc.gov/brfss";"BRFSS";"CDC"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"%";"Percent";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"CI";"95% Confidence Interval";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"n";"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"N/A";"Translates to no data available for a record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"No Data";"Translates to no data available for record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SuggestedCitation";"";"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.";"https://www.cdc.gov/brfss/brfssprevalence/";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Prevalence Data and Data Analysis Tools";"/brfss/data_tools.htm";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Behavioral Risk Factor Surveillance System (BRFSS)";"/brfss/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Division of Population Health";"/nccdphp/dph/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Survey Data & Documentation";"/brfss/data_documentation/index.htm";"";""
