"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2540215","2015","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","18.8","","","17.4","20.1","1666","Overall","Overall","ADDEPEV2","20","20","","","","","",""
"2544382","2015","LA","Louisiana","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","20.1","","","18.6","21.6","979","Overall","Overall","ADDEPEV2","21","21","","","","","",""
"2549109","2015","ME","Maine","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","24.0","","","22.7","25.4","2046","Overall","Overall","ADDEPEV2","22","22","","","","","",""
"2553184","2015","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","16.3","","","15.0","17.7","2235","Overall","Overall","ADDEPEV2","23","23","","","","","",""
"2556844","2015","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","20.9","","","19.7","22.1","2017","Overall","Overall","ADDEPEV2","24","24","","","","","",""
"2561998","2015","MI","Michigan","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","19.7","","","18.7","20.7","1733","Overall","Overall","ADDEPEV2","25","25","","","","","",""
"2565848","2015","MN","Minnesota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","18.9","","","18.1","19.6","3239","Overall","Overall","ADDEPEV2","26","26","","","","","",""
"2570416","2015","MS","Mississippi","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","18.2","","","16.8","19.7","1103","Overall","Overall","ADDEPEV2","27","27","","","","","",""
"2574786","2015","MO","Missouri","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","21.8","","","20.4","23.2","1583","Overall","Overall","ADDEPEV2","28","28","","","","","",""
"2578943","2015","MT","Montana","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","19.9","","","18.4","21.4","1177","Overall","Overall","ADDEPEV2","29","29","","","","","",""
"2583455","2015","NE","Nebraska","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","17.6","","","16.7","18.5","2974","Overall","Overall","ADDEPEV2","30","30","","","","","",""
"2587863","2015","NV","Nevada","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","16.6","","","14.6","18.7","556","Overall","Overall","ADDEPEV2","31","31","","","","","",""
"2592315","2015","NH","New Hampshire","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","20.9","","","19.5","22.4","1434","Overall","Overall","ADDEPEV2","32","32","","","","","",""
"2596382","2015","NJ","New Jersey","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","12.7","","","11.8","13.6","1711","Overall","Overall","ADDEPEV2","33","33","","","","","",""
"2600528","2015","NM","New Mexico","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","20.2","","","18.7","21.7","1399","Overall","Overall","ADDEPEV2","34","34","","","","","",""
"2605210","2015","NY","New York","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","15.7","","","14.9","16.6","2086","Overall","Overall","ADDEPEV2","35","35","","","","","",""
"2608967","2015","NC","North Carolina","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","18.8","","","17.6","19.9","1283","Overall","Overall","ADDEPEV2","36","36","","","","","",""
"2614059","2015","ND","North Dakota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","18.8","","","17.2","20.3","830","Overall","Overall","ADDEPEV2","37","37","","","","","",""
"2617873","2015","OH","Ohio","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","19.6","","","18.4","20.8","2416","Overall","Overall","ADDEPEV2","38","38","","","","","",""
"2622109","2015","OK","Oklahoma","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","22.7","","","21.3","24.2","1502","Overall","Overall","ADDEPEV2","39","39","","","","","",""
"2626948","2015","OR","Oregon","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","26.7","","","25.2","28.3","1348","Overall","Overall","ADDEPEV2","40","40","","","","","",""
"2631167","2015","PA","Pennsylvania","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","18.5","","","17.2","19.8","1118","Overall","Overall","ADDEPEV2","41","41","","","","","",""
"2635350","2015","RI","Rhode Island","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","21.3","","","19.7","22.9","1324","Overall","Overall","ADDEPEV2","42","42","","","","","",""
"2639720","2015","SC","South Carolina","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","19.5","","","18.4","20.5","2238","Overall","Overall","ADDEPEV2","43","43","","","","","",""
"2644086","2015","SD","South Dakota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","16.1","","","14.6","17.6","1140","Overall","Overall","ADDEPEV2","44","44","","","","","",""
"2648420","2015","TN","Tennessee","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","21.2","","","19.7","22.8","1340","Overall","Overall","ADDEPEV2","45","45","","","","","",""
"2652540","2015","TX","Texas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","16.1","","","14.9","17.2","2613","Overall","Overall","ADDEPEV2","46","46","","","","","",""
"2657153","2015","UT","Utah","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","20.8","","","19.9","21.8","2356","Overall","Overall","ADDEPEV2","47","47","","","","","",""
"2660749","2015","VT","Vermont","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","22.8","","","21.5","24.2","1460","Overall","Overall","ADDEPEV2","48","48","","","","","",""
"2665935","2015","VA","Virginia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","15.7","","","14.7","16.7","1516","Overall","Overall","ADDEPEV2","49","49","","","","","",""
"2670235","2015","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","21.7","","","20.8","22.6","3512","Overall","Overall","ADDEPEV2","50","50","","","","","",""
"2674153","2015","WV","West Virginia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","23.1","","","21.9","24.4","1380","Overall","Overall","ADDEPEV2","51","51","","","","","",""
"2678553","2015","WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","17.5","","","16.1","18.9","1076","Overall","Overall","ADDEPEV2","52","52","","","","","",""
"2683314","2015","WY","Wyoming","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","20.9","","","19.2","22.7","1062","Overall","Overall","ADDEPEV2","53","53","","","","","",""
"2687433","2015","GU","Guam","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","9.4","","","7.1","11.8","137","Overall","Overall","ADDEPEV2","56","56","","","","","",""
"2692030","2015","PR","Puerto Rico","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","17.1","","","15.9","18.3","1024","Overall","Overall","ADDEPEV2","60","60","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","Datasource","","Behavioral Risk Factor Surveillance System","http://www.cdc.gov/brfss","BRFSS","CDC"
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","%","Percent","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","CI","95% Confidence Interval","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","n","“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","N/A","Translates to no data available for a record.","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","No Data","Translates to no data available for record.","","",""
"","","","","","","","","","","","","","","","","","","","","","","SuggestedCitation","","Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.","https://www.cdc.gov/brfss/brfssprevalence/","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Prevalence Data and Data Analysis Tools","/brfss/data_tools.htm","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Behavioral Risk Factor Surveillance System (BRFSS)","/brfss/index.html","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Division of Population Health","/nccdphp/dph/index.html","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Survey Data & Documentation","/brfss/data_documentation/index.htm","",""
