"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"2939583";"2014";"KY";"Kentucky";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.9";"";"";"22.4";"25.4";"2627";"Overall";"Overall";"ADDEPEV2";"20";"20";"";"";"";"";"";""
"2940590";"2014";"LA";"Louisiana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.5";"";"";"17.3";"19.7";"1324";"Overall";"Overall";"ADDEPEV2";"21";"21";"";"";"";"";"";""
"2940222";"2014";"ME";"Maine";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"24.2";"";"";"22.7";"25.6";"2074";"Overall";"Overall";"ADDEPEV2";"22";"22";"";"";"";"";"";""
"2940937";"2014";"MD";"Maryland";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.9";"";"";"14.7";"17.2";"2197";"Overall";"Overall";"ADDEPEV2";"23";"23";"";"";"";"";"";""
"2940668";"2014";"MA";"Massachusetts";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.7";"";"";"20.6";"22.8";"3447";"Overall";"Overall";"ADDEPEV2";"24";"24";"";"";"";"";"";""
"2940300";"2014";"MI";"Michigan";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.4";"";"";"19.2";"21.7";"1641";"Overall";"Overall";"ADDEPEV2";"25";"25";"";"";"";"";"";""
"2940423";"2014";"MN";"Minnesota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.3";"";"";"17.5";"19.0";"3050";"Overall";"Overall";"ADDEPEV2";"26";"26";"";"";"";"";"";""
"2940546";"2014";"MS";"Mississippi";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.8";"";"";"18.0";"21.6";"814";"Overall";"Overall";"ADDEPEV2";"27";"27";"";"";"";"";"";""
"2940771";"2014";"MO";"Missouri";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.9";"";"";"20.3";"23.4";"1501";"Overall";"Overall";"ADDEPEV2";"28";"28";"";"";"";"";"";""
"2941497";"2014";"MT";"Montana";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.6";"";"";"19.1";"22.1";"1464";"Overall";"Overall";"ADDEPEV2";"29";"29";"";"";"";"";"";""
"2941620";"2014";"NE";"Nebraska";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.8";"";"";"16.9";"18.7";"3813";"Overall";"Overall";"ADDEPEV2";"30";"30";"";"";"";"";"";""
"2941230";"2014";"NV";"Nevada";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.8";"";"";"13.9";"17.7";"658";"Overall";"Overall";"ADDEPEV2";"31";"31";"";"";"";"";"";""
"2942157";"2014";"NH";"New Hampshire";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.7";"";"";"19.9";"23.4";"1293";"Overall";"Overall";"ADDEPEV2";"32";"32";"";"";"";"";"";""
"2941283";"2014";"NJ";"New Jersey";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"13.1";"";"";"12.2";"14.0";"1878";"Overall";"Overall";"ADDEPEV2";"33";"33";"";"";"";"";"";""
"2941817";"2014";"NM";"New Mexico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.0";"";"";"19.6";"22.4";"1833";"Overall";"Overall";"ADDEPEV2";"34";"34";"";"";"";"";"";""
"2941940";"2014";"NY";"New York";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"15.7";"";"";"14.6";"16.9";"1128";"Overall";"Overall";"ADDEPEV2";"35";"35";"";"";"";"";"";""
"2942063";"2014";"NC";"North Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"18.8";"";"";"17.7";"19.9";"1430";"Overall";"Overall";"ADDEPEV2";"36";"36";"";"";"";"";"";""
"2941481";"2014";"ND";"North Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.3";"";"";"15.9";"18.8";"1200";"Overall";"Overall";"ADDEPEV2";"37";"37";"";"";"";"";"";""
"2942679";"2014";"OH";"Ohio";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.1";"";"";"19.7";"22.5";"2289";"Overall";"Overall";"ADDEPEV2";"38";"38";"";"";"";"";"";""
"2942217";"2014";"OK";"Oklahoma";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.7";"";"";"20.5";"22.9";"1874";"Overall";"Overall";"ADDEPEV2";"39";"39";"";"";"";"";"";""
"2943020";"2014";"OR";"Oregon";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"24.1";"";"";"22.5";"25.8";"1268";"Overall";"Overall";"ADDEPEV2";"40";"40";"";"";"";"";"";""
"2942850";"2014";"PA";"Pennsylvania";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.9";"";"";"18.7";"21.0";"2184";"Overall";"Overall";"ADDEPEV2";"41";"41";"";"";"";"";"";""
"2942875";"2014";"RI";"Rhode Island";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.7";"";"";"19.1";"22.3";"1343";"Overall";"Overall";"ADDEPEV2";"42";"42";"";"";"";"";"";""
"2942416";"2014";"SC";"South Carolina";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.7";"";"";"18.6";"20.7";"2157";"Overall";"Overall";"ADDEPEV2";"43";"43";"";"";"";"";"";""
"2942539";"2014";"SD";"South Dakota";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.0";"";"";"15.3";"18.7";"1168";"Overall";"Overall";"ADDEPEV2";"44";"44";"";"";"";"";"";""
"2943151";"2014";"TN";"Tennessee";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.2";"";"";"19.5";"22.9";"1142";"Overall";"Overall";"ADDEPEV2";"45";"45";"";"";"";"";"";""
"2943668";"2014";"TX";"Texas";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"14.5";"";"";"13.6";"15.4";"2588";"Overall";"Overall";"ADDEPEV2";"46";"46";"";"";"";"";"";""
"2943201";"2014";"UT";"Utah";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"20.7";"";"";"19.9";"21.4";"3110";"Overall";"Overall";"ADDEPEV2";"47";"47";"";"";"";"";"";""
"2943517";"2014";"VT";"Vermont";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"22.1";"";"";"20.8";"23.5";"1428";"Overall";"Overall";"ADDEPEV2";"48";"48";"";"";"";"";"";""
"2943840";"2014";"VA";"Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.4";"";"";"16.3";"18.5";"1660";"Overall";"Overall";"ADDEPEV2";"49";"49";"";"";"";"";"";""
"2943569";"2014";"WA";"Washington";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"21.4";"";"";"20.3";"22.6";"2271";"Overall";"Overall";"ADDEPEV2";"50";"50";"";"";"";"";"";""
"2943889";"2014";"WV";"West Virginia";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"23.8";"";"";"22.4";"25.2";"1437";"Overall";"Overall";"ADDEPEV2";"51";"51";"";"";"";"";"";""
"2944012";"2014";"WI";"Wisconsin";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"16.9";"";"";"15.5";"18.3";"1149";"Overall";"Overall";"ADDEPEV2";"52";"52";"";"";"";"";"";""
"2944135";"2014";"WY";"Wyoming";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"19.0";"";"";"17.2";"20.9";"1155";"Overall";"Overall";"ADDEPEV2";"53";"53";"";"";"";"";"";""
"2944577";"2014";"GU";"Guam";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"8.9";"";"";"7.3";"10.6";"216";"Overall";"Overall";"ADDEPEV2";"56";"56";"";"";"";"";"";""
"2944178";"2014";"PR";"Puerto Rico";"Chronic Health Indicators";"Depression";"Ever told you that you have a form of depression?";"Yes";"BRFSS";"%";"Age-adjusted Prevalence";"17.9";"";"";"16.7";"19.1";"1184";"Overall";"Overall";"ADDEPEV2";"60";"60";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Datasource";"";"Behavioral Risk Factor Surveillance System";"http://www.cdc.gov/brfss";"BRFSS";"CDC"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"%";"Percent";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"CI";"95% Confidence Interval";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"n";"“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"N/A";"Translates to no data available for a record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MeasureDefinitions";"No Data";"Translates to no data available for record.";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SuggestedCitation";"";"Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.";"https://www.cdc.gov/brfss/brfssprevalence/";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Prevalence Data and Data Analysis Tools";"/brfss/data_tools.htm";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Behavioral Risk Factor Surveillance System (BRFSS)";"/brfss/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Division of Population Health";"/nccdphp/dph/index.html";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"RelatedLinks";"";"Survey Data & Documentation";"/brfss/data_documentation/index.htm";"";""
