"ID","Year","LocationAbbr","LocationDesc","Class","Topic","Indicator","Response","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Stratification","StratificationType","IndicatorId","LocationOrder","ParentStateDisplayOrder","FootnoteType","FootNoteSymbol","FootnoteText","URL","DatasourceAbbr","Agency"
"2762564","2016","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","16.5","","","15.6","17.3","2020","Overall","Overall","ADDEPEV2","19","19","","","","","",""
"2767159","2016","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","23.2","","","22.0","24.5","2384","Overall","Overall","ADDEPEV2","20","20","","","","","",""
"2771182","2016","LA","Louisiana","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","19.9","","","18.1","21.7","1029","Overall","Overall","ADDEPEV2","21","21","","","","","",""
"2775516","2016","ME","Maine","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","21.1","","","19.8","22.4","1914","Overall","Overall","ADDEPEV2","22","22","","","","","",""
"2780082","2016","MD","Maryland","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","15.4","","","14.6","16.2","3013","Overall","Overall","ADDEPEV2","23","23","","","","","",""
"2783613","2016","MA","Massachusetts","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","18.7","","","17.5","19.9","1579","Overall","Overall","ADDEPEV2","24","24","","","","","",""
"2788360","2016","MI","Michigan","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","22.0","","","21.1","23.0","2587","Overall","Overall","ADDEPEV2","25","25","","","","","",""
"2791654","2016","MN","Minnesota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","17.2","","","16.5","17.9","2873","Overall","Overall","ADDEPEV2","26","26","","","","","",""
"2796920","2016","MS","Mississippi","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","18.8","","","17.4","20.3","960","Overall","Overall","ADDEPEV2","27","27","","","","","",""
"2801157","2016","MO","Missouri","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","21.7","","","20.1","23.2","1488","Overall","Overall","ADDEPEV2","28","28","","","","","",""
"2805210","2016","MT","Montana","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","19.5","","","18.0","20.9","1095","Overall","Overall","ADDEPEV2","29","29","","","","","",""
"2809276","2016","NE","Nebraska","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","17.8","","","16.8","18.8","2547","Overall","Overall","ADDEPEV2","30","30","","","","","",""
"2812720","2016","NV","Nevada","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","17.2","","","15.5","19.0","723","Overall","Overall","ADDEPEV2","31","31","","","","","",""
"2817759","2016","NH","New Hampshire","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","22.1","","","20.5","23.7","1307","Overall","Overall","ADDEPEV2","32","32","","","","","",""
"2822264","2016","NJ","New Jersey","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","12.2","","","11.0","13.4","1013","Overall","Overall","ADDEPEV2","33","33","","","","","",""
"2826045","2016","NM","New Mexico","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","18.3","","","16.8","19.9","1031","Overall","Overall","ADDEPEV2","34","34","","","","","",""
"2830332","2016","NY","New York","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","11.7","","","11.1","12.4","5038","Overall","Overall","ADDEPEV2","35","35","","","","","",""
"2833672","2016","NC","North Carolina","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","18.3","","","17.1","19.4","1252","Overall","Overall","ADDEPEV2","36","36","","","","","",""
"2838821","2016","ND","North Dakota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","15.0","","","13.7","16.3","742","Overall","Overall","ADDEPEV2","37","37","","","","","",""
"2843281","2016","OH","Ohio","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","17.4","","","16.4","18.5","2108","Overall","Overall","ADDEPEV2","38","38","","","","","",""
"2846788","2016","OK","Oklahoma","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","22.0","","","20.7","23.4","1468","Overall","Overall","ADDEPEV2","39","39","","","","","",""
"2850741","2016","OR","Oregon","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","25.0","","","23.6","26.4","1314","Overall","Overall","ADDEPEV2","40","40","","","","","",""
"2855430","2016","PA","Pennsylvania","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","18.7","","","17.4","19.9","1266","Overall","Overall","ADDEPEV2","41","41","","","","","",""
"2859692","2016","RI","Rhode Island","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","22.3","","","20.6","23.9","1213","Overall","Overall","ADDEPEV2","42","42","","","","","",""
"2863537","2016","SC","South Carolina","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","20.5","","","19.4","21.6","2298","Overall","Overall","ADDEPEV2","43","43","","","","","",""
"2867833","2016","SD","South Dakota","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","15.7","","","14.1","17.3","892","Overall","Overall","ADDEPEV2","44","44","","","","","",""
"2871710","2016","TN","Tennessee","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","21.1","","","19.7","22.6","1375","Overall","Overall","ADDEPEV2","45","45","","","","","",""
"2875712","2016","TX","Texas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","12.5","","","11.3","13.6","1549","Overall","Overall","ADDEPEV2","46","46","","","","","",""
"2880008","2016","UT","Utah","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","21.5","","","20.4","22.6","2266","Overall","Overall","ADDEPEV2","47","47","","","","","",""
"2884449","2016","VT","Vermont","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","22.2","","","20.7","23.6","1458","Overall","Overall","ADDEPEV2","48","48","","","","","",""
"2888789","2016","VA","Virginia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","15.9","","","14.9","16.9","1456","Overall","Overall","ADDEPEV2","49","49","","","","","",""
"2892651","2016","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","21.0","","","20.1","21.9","2944","Overall","Overall","ADDEPEV2","50","50","","","","","",""
"2897095","2016","WV","West Virginia","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","23.8","","","22.7","25.0","1698","Overall","Overall","ADDEPEV2","51","51","","","","","",""
"2901231","2016","WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","16.7","","","15.3","18.0","852","Overall","Overall","ADDEPEV2","52","52","","","","","",""
"2905845","2016","WY","Wyoming","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","15.5","","","13.8","17.2","643","Overall","Overall","ADDEPEV2","53","53","","","","","",""
"2909581","2016","GU","Guam","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","8.3","","","6.4","10.3","142","Overall","Overall","ADDEPEV2","56","56","","","","","",""
"2914234","2016","PR","Puerto Rico","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","18.2","","","16.9","19.6","1150","Overall","Overall","ADDEPEV2","60","60","","","","","",""
"2917602","2016","VI","Virgin Islands","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","BRFSS","%","Crude Prevalence","5.8","","","3.5","8.1","66","Overall","Overall","ADDEPEV2","62","62","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","Datasource","","Behavioral Risk Factor Surveillance System","http://www.cdc.gov/brfss","BRFSS","CDC"
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","%","Percent","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","CI","95% Confidence Interval","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","n","“Sample Size”. Translates to the number of adult respondents who answered this question, or were assigned to this category based on question responses for a calculated variable, or the number of states included for a median.","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","N/A","Translates to no data available for a record.","","",""
"","","","","","","","","","","","","","","","","","","","","","","MeasureDefinitions","No Data","Translates to no data available for record.","","",""
"","","","","","","","","","","","","","","","","","","","","","","SuggestedCitation","","Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health. BRFSS Prevalence & Trends Data [online]. 2015.","https://www.cdc.gov/brfss/brfssprevalence/","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Prevalence Data and Data Analysis Tools","/brfss/data_tools.htm","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Behavioral Risk Factor Surveillance System (BRFSS)","/brfss/index.html","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Division of Population Health","/nccdphp/dph/index.html","",""
"","","","","","","","","","","","","","","","","","","","","","","RelatedLinks","","Survey Data & Documentation","/brfss/data_documentation/index.htm","",""
